GYear,GMonth,GDay,GoldText,GoldVerse,GoldFrame,GoldAlign,GoldSize,BigText,BigAlign,BigSize,SmallText
2021,5,28,凡祈求的、就得着． #寻找的、就寻见． #叩门的、就给他开门。 ,马太福音7章8节,S,C,M,面对抉择时，做荣耀神的抉择。 ,C,L,.
2021,5,29,不要惊恐，也不要怕他们。 #在你们前面行的耶和华#你们的神必为你们争战,申命记1章29节,S,C,M,还没有信心吗？ #不要怀疑，也不要胆怯，#只须跟从神的导引。 ,C,L,.
2021,5,30,要殷勤教训你的儿女。 #无论你坐在家里，行在#路上，躺下，起来，都要谈论。 ,申命记6章7节,S,C,M,千言万语，不如以身作则，#让人认识信靠神的你。 ,C,L,.
2021,5,31,人若不知道管理自己的#家、焉能照管神的教会呢。 ,提摩太前书3章5节,S,C,M,管理一个家庭的麻烦，#并不少于治理一个国家。 ,C,L,蒙泰格尼
2021,6,1,现今我们都在神面前、#要听主所吩咐你的一切话。 ,使徒行传10章33节,S,C,M,扶助疲乏的人不是用自己的话，#而是用神的话来助人。 ,C,L,.
2021,6,2,若是能行、#总要尽力与众人和睦。 ,罗马书12章18节,S,C,M,常用的钥匙最光亮。 ,C,L,谚语
2021,6,3,在祷告之间、常常恳求、#或者照神的旨意、终能得#平坦的道路往你们那里去。 ,罗马书1章10节,S,C,M,祈求主的旨意降临在我身上，#筛选我的梦想、工作的选择、#以及订立自己和家庭的优先次序。 ,C,L,.
2021,6,4,没有爱心的、#就不认识神． #因为神就是爱。 ,约翰一书4章8节,S,C,M,认识主更深，#看见主的爱更多。 ,C,L,.
2021,6,5,你们当敬畏他，#因敬畏他的一无所缺。 ,诗篇34章9节,S,C,M,一无所缺时，当谨记这是神的供应。 ,C,L,.
2021,6,6,懒惰人的道像荆棘的篱笆；#正直人的路是平坦的大道。 ,箴言15章19节,S,C,M,猜一字：#赎愆祭。 （提示：利未记5章15节）,C,L,（明天揭晓）
2021,6,7,务要牧养在你们中间神的群羊、#按着神旨意照管他们．不是出于#勉强、乃是出于甘心．也不是因#为贪财、乃是出于乐意。 ,彼得前书5章2节,S,C,M,为了得到更多的金钱而侍奉上帝的人，#也会为更多的金钱而侍奉魔鬼。 ,C,L,（猜一字：羊）
2021,6,8,朋友加的伤痕出于忠诚． #仇敌连连亲嘴、#却是多余。 ,箴言27章6节,S,C,M,真正的朋友应该说真话，#不管是你喜欢的话，#还是你不喜欢的话。 ,C,L,.
2021,6,9,我述说我所行的、#你应允了我． #求你将你的律例教训我。 ,诗篇119章26节,S,C,M,教导别人时自己也须受教。 #教导时似是帮助别人，#其实也是从别人身上学习。 ,C,L,.
2021,6,10,嗐、你们这些富足人哪、#应当哭泣、号咷、#因为将有苦难临到你们身上。 ,雅各书5章1节,S,C,M,最富有的人不是拥有最多的，#正正是那些需求最少的人。 ,C,L,苏格拉底
2021,6,11,倘若不听从耶和华的话#、违背他的命令、耶和#华的手必攻击你们、像#从前攻击你们列祖一样。 ,撒母耳记上12章15节,S,C,M,请专心聆听主的旨意，#不要戴上耳机，#只听自己喜欢的声音。 ,C,L,.
2021,6,12,也使他们未曾晓得这律法的儿女#得以听见、学习敬畏耶和华你们#的神、在你们过约但河要得为业#之地、存活的日子、常常这样行,申命记31章13节,S,C,M,一项研究发现个人的学习效率，#如果只用听觉，其学习果效是30%#，如再加上视觉是50%，加上动觉#将有80%以上。 ,C,L,.
2021,6,13,现在去罢、我必赐你口才、#指教你所当说的话。 ,出埃及记4章12节,S,C,M,将学会的知识教导别人，#更能验证自己对知识的掌握。 ,C,L,.
2021,6,14,你们知道我们主耶稣基督的#恩典、他本来富足、却为你#们成了贫穷、叫你们因他的#贫穷、可以成为富足。 ,哥林多后书8章9节,S,C,M,一生一世必有恩惠慈爱不是人#有什么本事，更不是因为幸运#，乃是上帝的恩典。 ,C,L,.
2021,6,15,耶和华有怜悯、#有恩典、不轻易发怒、#且有丰盛的慈爱。 ,诗篇103章8节,S,C,M,愤怒中看出智慧，#贫困中看出朋友。 ,C,L,谚语
2021,6,16,新酒必须装在新皮袋里,路加福音5章38节,S,C,M,新生命、新生活是须要离开旧恶习、#旧思想。我们要追求真理，寻求以主#为中心的信徒观念。 ,C,L,.
2021,6,17,在你当中不可有别的神． #外邦的神、你也不可下拜。 ,诗篇81章9节,S,C,M,中国人过传统农历新年，会举行劏鸡#还神的仪式。这时，基督徒可告诉家#人、同事或朋友，我们会为他们向主#祈求平安与祝福。 ,C,L,.
2021,6,18,我若能说万人的方言、#并天使的话语、却没有爱、#我就成了鸣的锣、响的钹一般。 ,哥林多前书13章1节,S,C,M,请用爱的话语来造就他人，#污秽之言不要出口。 ,C,L,.
2021,6,19,又愿主叫你们彼此相爱的心、#并爱众人的心、都能增长、#充足、如同我们爱你们一样． ,帖撒罗尼迦前书3章12节,S,C,M,爱情可以使弱者变得勇敢。 ,C,L,谚语
2021,6,20,你不可为恶所胜，#反要以善胜恶。 ,罗马书12章21节,S,C,M,正如古人的智慧教导#「以柔制刚」,C,L,.
2021,6,21,不轻易发怒的、大有聪明． #性情暴躁的、大显愚妄。 ,箴言14章29节,S,C,M,为何发怒？是否正指向你伤口或#无力之处？这些地方正需要上帝#的安慰和医治。求主怜悯。 ,C,L,.
2021,6,22,司提反、和福徒拿都、并#亚该古、到这里来、我很#喜欢．因为你们待我有不#及之处、他们补上了。 ,哥林多前书16章17节,S,C,M,工作团队可以由拥有不同擅长、能力的#人士所组成，互补不足。 ,C,L,.
2021,6,23,要穿戴神所赐的全副军装、#就能抵挡魔鬼的诡计。 ,以弗所书6章11节,S,C,M,科技时代，各人都穿戴不同的#电子产品，基督徒也须穿戴#全备军装应付属灵的争战。 ,C,L,.
2021,6,24,凡我所行的、#都是为福音的缘故、#为要与人同得这福音的好处。 ,哥林多前书9章23节,S,C,M,生命不可以只有讯息，没有颜色，#去吧！广传福音。 ,C,L,.
2021,6,25,你们要谨慎行事，#不要像愚昧人，#当像智慧人。 ,以弗所书5章15节,S,C,M,谨慎是智慧的长子。 ,C,L,雨果
2021,6,26,有人至死心中痛苦、#终身未尝福乐的滋味。 ,约伯记21章25节,S,C,M,耶和华能医治心中的痛苦，#免去抑郁、压力和疲劳。 ,C,L,.
2021,6,27,要彼此同心． #不要志气高大,罗马书12章16节,S,C,M,上帝临在，谁可自大？ #以上帝的道行事，必同心同行。 ,C,L,.
2021,6,28,原来那地上的穷人永不断绝、#所以我吩咐你说、总要向你地#上困苦穷乏的弟兄松开手。 ,申命记15章11节,S,C,M,穿着过对方的鞋，才知道痛在何处。 ,C,L,.
2021,6,29,我若必须自夸、#就夸那关乎我软弱的事便了。 ,哥林多后书11章30节,S,C,M,当嫉妒别人的成就，而#自己却没有，其实巳经忘#怀了上帝的创造及掌管。 ,C,L,.
2021,6,30,因我们并不是与属血气的争战、#乃是与那些执政的、掌权的、#管辖这幽暗世界的、#以及天空属灵气的恶魔争战。 ,以弗所书6章12节,S,C,M,魔鬼不会在我们面前露出狰狞的#面目，可怕的是透过试探、诱惑#来败坏我们的心。 ,C,L,.
2021,7,1,好好管理自己的家、#使儿女凡事端庄顺服。 ,提摩太前书3章4节,S,C,M,家中杂物多，东西不容易找到，重点#不是移动杂物，或购置新的储物#架。重点是「减少物品」。 ,C,L,.
2021,7,2,我们既得了不能震动的国、#就当感恩、照神所喜悦的、#用虔诚敬畏的心事奉神。 ,希伯来书12章28节,S,C,M,感恩自然欢欣，#欢欣不忘感恩。 ,C,L,.
2021,7,3,耶和华对约书亚说、不要怕#他们、因为我已将他们交在#你手里、他们无一人能在你#面前站立得住。 ,约书亚记10章8节,S,C,M,#曾几何时父母亲说:「做吧！」#我们便大胆去做。 ,C,L,.
2021,7,4,神是应当称颂的． #他并没有推却我的祷告、#也没有叫他的慈爱离开我。 ,诗篇66章20节,S,C,M,不是大能的祷告，而是大能的上帝。 ,C,L,.
2021,7,5,彼拉多说、为什么呢、#他作了什么恶事呢。 #他们便极力的喊着说、#把他钉十字架。 ,马可福音15章14节,S,C,M,彼拉多的抉择是讨好众人，#我们的抉择是讨好上帝。 ,C,L,.
2021,7,6,保护以色列的、#也不打盹、#也不睡觉。 ,诗篇121章4节,S,C,M,不要担心烦扰，好好的去休息吧！ #你睡觉时，天父也看顾你的。 ,C,L,.
2021,7,7,然而靠着爱我们的主、#在这一切的事上、#已经得胜有余了。 ,罗马书8章37节,S,C,M,得胜不是要比别人跑得快，得胜亦不#是要比别人赚钱多，得胜更不是要比#别人美丽。得胜是能有主同行。 ,C,L,.
2021,7,8,他施舍钱财、赒济贫穷． #他的仁义、存到永远。 #他的角必被高举、大有荣耀。 ,诗篇112章9节,S,C,M,我们能给，不是因为我们富足，#而是我们已经领受了神的恩惠。 ,C,L,.
2021,7,9,你们的顺服、已经传于众人、#所以我为你们欢喜．但我愿意#你们在善上聪明、在恶上愚拙。 ,罗马书16章19节,S,C,M,当我不明白原因，#信心不足的时候，#求主帮助我谦卑顺服。 ,C,L,.
2021,7,10,你们不可彼此批评．人若批评弟#兄、论断弟兄、就是批评律法、#论断律法．你若论断律法、就不#是遵行律法、乃是判断人的。 ,雅各书4章11节,S,C,M,遭别人批评时，若是别人说对了，#不应火光，如别人说错了，#那就更不应放在心头。 ,C,L,.
2021,7,11,耶和华是我的牧者，#我必不致缺乏。 ,诗篇23章1节,S,C,M,工作上遇到困难时，应当祷告，#求神指引，但更应在开始工作#前，为自己在工作上能发光发热祷告。 ,C,L,.
2021,7,12,因为主所爱的他必管教,希伯来书12章6节,S,C,M,管教孩子，须订定明确的行为规则。 #神管教我们时，也把规则写到圣经上。 ,C,L,.
2021,7,13,他医好伤心的人、#裹好他们的伤处。 ,诗篇147篇3节,S,C,M,帮助我们得医治最重要的一件事，#就是在神的话语中有坚定不移的信心,C,L,Efcclove's Blog
2021,7,14,他造月亮星宿管黑夜，#因他的慈爱永远长存。 ,诗篇136章9节,S,C,M,猜一字：#一口吃掉牛尾巴。 ,C,L,（猜一字，明天揭晓）
2021,7,15,因为人如何、#力量也是如何,士师记8章21节,S,C,M,有神有力，没神无力,C,L,(猜一字：告)
2021,7,16,求你叫我转眼不看虚假、#又叫我在你的道中生活。 ,诗篇119章37节,S,C,M,面具带得久，就摘不下来，#成为脸了。 ,C,L,.
2021,7,17,他便救了我们、#并不是因我们自己所行的义、#乃是照他的怜悯、借着重生的洗#、和圣灵的更新。,提多书3章5节,S,C,M,#每天宣告神的应许帮助我们得医治:#神的话会拯救你的生命,C,L,.
2021,7,18,你们今日将要与仇敌争战、#不要胆怯、不要惧怕战兢、#也不要因他们惊恐．,申命记20章3节,S,C,M,#每天宣告神的应许帮助我们得医治:#神的话不会落空。 ,C,L,.
2021,7,19,要弃恶行善，寻求和睦，#一心追求。,诗篇34章14节,S,C,M,#每天宣告神的应许帮助我们得医治: #神的话会拯救你的生命,C,L,.
2021,7,20,耶和华阿、#求你医治我． #因为我的骨头发战。,诗篇6章2节,S,C,M,#每天宣告神的应许帮助我们得医治: #顺服神的话便得医治,C,L,.
2021,7,21,莫想我来要废掉律法和先知． #我来不是要废掉、#乃是要成全。,马太福音5章17节,S,C,M,主耶稣要我们不只懂律法表面上的意思，#更要懂得律法本质。求圣灵开启我们的#眼睛，懂得主的心思意念。 ,C,L,.
2021,7,22,你岂要定睛在虚无的钱财上么． #因钱财必长翅膀、#如鹰向天飞去。,箴言23章5节,S,C,M,钱可以买床铺，而非睡眠；#钱可以买笑声，而非幸福。 ,C,L,.
2021,7,23,撒在荆棘里的、就是人听了道、#后来有世上的思虑、钱财的#迷惑、把道挤住了、不能结实。,马太福音13章22节,S,C,M,知足在圣经中出现七次，#六次与金钱有关。 (续),C,L,.
2021,7,24,这些人的口总要堵住． #他们因贪不义之财、#将不该教导的教导人、#败坏人的全家。 ,提多书1章11节,S,C,M,对金钱要有知足的心，#因为我们没有带什么到世上来，#也不能带什么去。 ,C,L,.
2021,7,25,他因贪而无厌、#所喜悦的连一样#也不能保守。 ,约伯记20章20节,S,C,M,奉献不是我们能够给神什么，#神也不是看我们给他多少，#神是看我们的心意。 ,C,L,.
2021,7,26,当放下各样的重担、脱去容#易缠累我们的罪、存心忍耐#、奔那摆在我们前头的路程,希伯来书12章1节,S,C, M,下定决心，早上弄醒你的不再是閙钟，#而是从主而来的目标方向。 ,C,L,.
2021,7,27,每早晨这都是新的． #你的诚实、极其广大。 ,耶利米哀歌3章23节,S,C,M,一日之计在于晨，#一年之计在于春，#生命之计在于神。 ,C,L,.
2021,7,28,要听从耶和华你神的话、#遵行他的诫命、律例,申命记27章10节,S,C,M,我们读圣经不能倚靠自己，#要倚靠圣灵的教导。 ,C,L,.
2021,7,29,你要谨守耶和华你神的诫命、#遵行他的道、#敬畏他． ,申命记8章6节,S,C,M,敬畏神，就是没有一刻离开，#永远都在神身边。 ,C,L,.
2021,7,30,趁着白日、我们必须作那#差我来者的工．黑夜将到#、就没有人能作工了。 ,约翰福音9章4节,S,C,M,工作可以是 「紧急」或非「紧急」，#也可以是「重要」或非「重要」。主耶#稣吩咐我们办的，一定是「紧急」及「重#要」。请立刻行动 !,C,L,.
2021,7,31,我向你陈明我的罪、不隐瞒我的#恶．我说、我要向耶和华承认我#的过犯、你就赦免我的罪恶。 ,诗篇32章5节,S,C,M,想得到尊重，先尊重别人。 #想得到宽恕，先承认过犯。 ,C,L,.
2021,8,1,你求告我、我就应允你、#并将你所不知道、#又大又难的事、指示你。 ,耶利米书33章3节,S,C,M,小声一点，才能听到更多。 #靠神一点，才能明白更多。 ,C,L,.
2021,8,2,耶和华阿、我舌头上的话、#你没有一句不知道的． ,诗篇139章4节,S,C,M,不要欺骗别人，因你能#骗到的人，就是那个相信你的人。 ,C,L,.
2021,8,3,你们的言语要常常带着和气、#好像用盐调和、#就可知道该怎样回答各人。 ,歌罗西书4章6节,S,C,M,发怒时不要随便讲话，#生气时不要做决策。 ,C,L,.
2021,8,4,所以要约束你们的心、#谨慎自守、专心盼望#耶稣基督显现的时候#所带来给你们的恩。 ,彼得前书1章13节,S,C,M,自信不能狂妄，#低调不能自卑。 ,C,L,.
2021,8,5,爱弟兄、要彼此亲热． #恭敬人、要彼此推让。 ,罗马书12章10节,S,C,M,谦让带来谦让，#争抢带来争抢。 ,C,L,.
2021,8,6,神阿、#求你鉴察我、知道我的心思、#试炼我、知道我的意念． ,诗篇139章23节,S,C,M,我们有勇气求神彻底#搜查自己隐藏的罪吗？ ,C,L,.
2021,8,7,凡事要奉我们主耶稣基督的名、#常常感谢父神。 ,以弗所书5章20节,S,C,M,幸福不是争抢回来的。 #幸福是因珍惜而来的。 ,C,L,.
2021,8,8,但他赐更多的恩典． #所以经上说、#『神阻挡骄傲的人、#赐恩给谦卑的人。 』,雅各书4章6节,S,C,M,「耶稣本有上帝的形象...反倒虚己，#取了奴仆的形像」成为谦卑的典范,C,L,.
2021,8,9,我虽然行过死荫的幽#谷、也不怕遭害．因为#你与我同在．你的杖、#你的竿、都安慰我。 ,诗篇23章4节,S,C,M,笑话一则：#甲：「我今天在公园看到很美的大树」#乙：「好想看，到脸书还是推特?」,C,L ,脸书Facebook; 推特Twitter
2021,8,10,又要以耶和华为乐． #他就将你心里所求的赐给你。 ,诗篇37章4节,S,C,M,当选择爱神所爱的，#与神计划一致时，#他必赐你所求。 ,C,L,.
2021,8,11,我要引瞎子行不认识的道、#领他们走不知道的路． #在他们面前使黑暗变为光明,以赛亚书42章16节,S,C,M,电力故事：#一个远在郊外的乡村终于有电力了。 #村民使用后，很高兴地说：「太好了，#终于不用摸黑找火柴来点油灯！」,C,L,.
